trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.5, 'e': 0.4016064652978155}",20,0,-55.55283312907436,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
183,False,"{'a': 0.5, 'e': 0.3995984329713264}",30,7,-58.30071552379397,"{0: 17, 1: 1, 2: 2, 3: 3, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.3976004408064698}",25,0,-42.65719154471134,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.39561243860243744}",35,16,-30.58360612791163,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
186,False,"{'a': 0.5, 'e': 0.3936343764094253}",25,18,-7.234359736023233,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.39166620452737816}",25,0,9.066322087083982,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.3897078735047413}",25,0,9.918525095879582,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
189,False,"{'a': 0.5, 'e': 0.3877593341372176}",20,7,-30.147997737305836,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
190,False,"{'a': 0.5, 'e': 0.3858205374665315}",20,15,10.6142290130108,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.38389143477919885}",20,1,-30.777482077456686,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.3819719776053028}",25,17,15.788150361700893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.3800621177172763}",20,14,12.227028962554057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.37816180712868996}",25,3,-50.448177173786966,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
195,False,"{'a': 0.5, 'e': 0.37627099809304654}",20,8,-44.600791225410696,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
196,False,"{'a': 0.5, 'e': 0.3743896431025813}",25,0,-20.43560151621446,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.37251769488706843}",35,3,-27.89277673214732,"{0: 26, 1: 0, 2: 5, 3: 1, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.3706551064126331}",20,8,-3.3454383707168702,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.36880183088056995}",25,16,14.259712434939207,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.3669578217261671}",25,0,-18.29420936983582,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
201,False,"{'a': 0.5, 'e': 0.36512303261753626}",25,0,-46.38083919666626,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
202,False,"{'a': 0.5, 'e': 0.3632974174544486}",25,11,12.921546236525069,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.3614809303671764}",20,14,12.294214474759961,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.3596735257153405}",25,5,-8.964868886678008,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.3578751580867638}",20,6,-26.91861502325481,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
206,False,"{'a': 0.5, 'e': 0.35608578229633}",25,2,19.996675387563712,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.3543053533848483}",20,10,-11.235359909983366,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.35253382661792404}",30,0,-12.14332570112532,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
209,False,"{'a': 0.5, 'e': 0.3507711574848344}",20,13,6.402011606198185,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.34901730169741024}",30,9,7.803198774104175,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.3472722151889232}",20,5,-27.586050748885782,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
212,False,"{'a': 0.5, 'e': 0.3455358541129786}",20,12,10.573345353156714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.3438081748424137}",25,6,-27.753988834625748,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.3420891339682016}",20,0,30.511128046109434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.3403786882983606}",30,16,1.166469296343426,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.3386767948568688}",30,0,-50.06346229127399,"{0: 22, 1: 2, 2: 4, 3: 2, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.33698341088258443}",25,7,27.591414678819334,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.3352984938281715}",25,1,-78.29716508197458,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 1}",1
219,False,"{'a': 0.5, 'e': 0.33362200135903064}",20,0,-33.645367574853026,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
220,False,"{'a': 0.5, 'e': 0.33195389135223546}",35,9,-3.9670034339693956,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.3302941218954743}",30,8,-59.10245989917143,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
222,False,"{'a': 0.5, 'e': 0.32864265128599696}",20,0,-26.283322620057803,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.326999438029567}",25,0,30.676177606455052,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
224,False,"{'a': 0.5, 'e': 0.3253644408394192}",20,5,-67.67040209821864,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
225,False,"{'a': 0.5, 'e': 0.3237376186352221}",20,0,-81.88897806477055,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
226,False,"{'a': 0.5, 'e': 0.322118930542046}",30,13,-29.89636240971383,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
227,False,"{'a': 0.5, 'e': 0.32050833588933575}",20,0,-14.077082263376502,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.31890579420988907}",25,8,29.47920733251868,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.3173112652388396}",25,8,-35.972590306877805,"{0: 14, 1: 0, 2: 0, 3: 3, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.3157247089126454}",20,10,-0.6848727906927872,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.3141460853680822}",30,12,20.078353637669483,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.3125753549412418}",30,17,26.672534114403174,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.31101247816653554}",20,0,12.778853015045705,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.30945741577570285}",35,15,-78.71580368857003,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",1
235,False,"{'a': 0.5, 'e': 0.3079101286968243}",20,0,-2.143120701714863,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
236,False,"{'a': 0.5, 'e': 0.3063705780533402}",30,0,-92.65260873519986,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
237,False,"{'a': 0.5, 'e': 0.30483872516307353}",25,5,1.8157793091830692,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.3033145315372582}",25,4,-24.346170379942183,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
239,False,"{'a': 0.5, 'e': 0.3017979588795719}",25,10,-19.683840254523098,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
240,False,"{'a': 0.5, 'e': 0.30028896908517405}",25,0,-36.8123532971652,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.2987875242397482}",35,17,15.788117792188723,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.29729358661854943}",30,5,-62.232566657726586,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",1
243,False,"{'a': 0.5, 'e': 0.29580711868545667}",20,0,3.5253661999890618,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.2943280830920294}",25,0,16.701650841378775,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
245,False,"{'a': 0.5, 'e': 0.29285644267656924}",25,0,-8.517259710288656,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.2913921604631864}",20,0,-30.20843835084283,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.28993519966087045}",35,23,22.50288730366338,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.2884855236625661}",20,0,-25.245186275266708,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
249,False,"{'a': 0.5, 'e': 0.28704309604425327}",30,11,31.47170559491631,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.285607880564032}",20,6,-11.361898991977045,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.28417984116121187}",20,12,-11.007488241786497,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.2827589419554058}",35,20,26.908452743538064,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.28134514724562876}",20,5,-73.00356959032551,"{0: 8, 1: 2, 2: 3, 3: 2, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.2799384215094006}",20,0,-5.175581683189024,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.27853872940185365}",20,0,-26.99790091659384,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
256,False,"{'a': 0.5, 'e': 0.27714603575484437}",35,9,11.388414619007577,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.2757603055760701}",25,0,-18.51539124026786,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.2743815040481898}",25,16,-5.027461806827187,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.2730095965279488}",20,0,6.440764474237764,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.27164454854530906}",30,19,25.259535256723304,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.2702863258025825}",25,12,22.38556962027581,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.2689348941735696}",25,8,-6.532745674127197,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.26759021970270175}",20,8,16.25060925259276,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.2662522686041882}",35,9,-47.21836852303951,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 1}",1
265,False,"{'a': 0.5, 'e': 0.2649210072611673}",20,6,1.115263707130165,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.26359640222486147}",20,0,-38.328051238970914,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.26227842021373715}",20,1,6.273333146968191,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.2609670281126685}",25,0,-22.30869624783679,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
269,False,"{'a': 0.5, 'e': 0.25966219297210513}",20,10,18.9137677784691,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.2583638820072446}",20,0,-16.643517346785067,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.2570720625972084}",25,5,-53.825941015659986,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",1
272,False,"{'a': 0.5, 'e': 0.25578670228422234}",20,6,0.8569952801164034,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.25450776877280124}",35,20,-20.77280438094725,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
274,False,"{'a': 0.5, 'e': 0.2532352299289372}",20,7,-7.842752633200952,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.2519690537792925}",25,17,4.4920225859632925,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.2507092085103961}",30,10,13.889215690109216,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.2494556624678441}",30,17,11.835930991899126,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.24820838415550486}",25,17,17.305439402570222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.24696734223472733}",20,0,-0.1448870087328853,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
280,False,"{'a': 0.5, 'e': 0.2457325055235537}",20,2,27.546594150504937,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.24450384299593592}",20,16,8.482806226270021,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.24328132378095624}",20,11,-16.098904106615223,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.24206491716205145}",25,17,-7.536650959094875,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.2408545925762412}",30,6,8.274681317113577,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.23965031961336}",20,6,12.237943877723035,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.2384520680152932}",30,20,15.763343630778524,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.23725980767521673}",20,1,-26.73232412396147,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
288,False,"{'a': 0.5, 'e': 0.23607350863684065}",20,11,3.849420185709332,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.23489314109365644}",20,8,2.558466626205623,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.23371867538818816}",20,4,-43.224060717007674,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
291,False,"{'a': 0.5, 'e': 0.23255008201124722}",20,13,0.19376752266542763,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.231387331601191}",25,0,-19.83337466533306,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
293,False,"{'a': 0.5, 'e': 0.23023039494318503}",20,9,18.200388495568237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.2290792429684691}",25,8,-14.931377668543725,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
295,False,"{'a': 0.5, 'e': 0.22793384675362674}",20,6,15.242873317861891,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.22679417751985861}",30,0,-22.38148490038668,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
297,False,"{'a': 0.5, 'e': 0.22566020663225933}",30,11,-50.28492510008987,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
298,False,"{'a': 0.5, 'e': 0.22453190559909803}",25,15,7.032702589260573,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.22340924607110255}",25,10,28.417640780002856,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.22229219984074702}",20,3,25.889549796659352,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.2211807388415433}",30,8,10.384213270271967,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.22007483514733558}",30,14,31.167572596177482,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.2189744609715989}",25,0,-79.7463753311503,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
304,False,"{'a': 0.5, 'e': 0.2178795886667409}",30,7,0.6606792141223872,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.2167901907234072}",25,6,-10.667749172449582,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.21570623976979014}",25,9,4.120926897512606,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.21462770857094118}",20,0,-22.489493452267798,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
308,False,"{'a': 0.5, 'e': 0.21355457002808648}",25,0,-3.679481417026585,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.21248679717794605}",25,8,15.521846787754733,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.21142436319205632}",30,17,2.7142058683678627,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.21036724137609603}",20,0,10.93941023709561,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
312,False,"{'a': 0.5, 'e': 0.20931540516921554}",25,14,22.57434920351165,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.20826882814336947}",30,18,20.0387412431468,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.20722748400265262}",20,3,21.4311666848201,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.20619134658263935}",25,0,-25.52690913582279,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.20516038984972615}",30,14,-13.40313694687739,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.2041345879004775}",25,20,10.841712102164994,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.2031139149609751}",20,11,7.384358782537111,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.20209834538617025}",25,11,2.5163387885036927,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.2010878536592394}",30,1,48.21000014072372,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.2000824143909432}",20,1,-25.41419333997995,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
322,False,"{'a': 0.5, 'e': 0.19908200231898848}",25,0,37.83265139701532,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
323,False,"{'a': 0.5, 'e': 0.19808659230739353}",20,0,-8.972244061130937,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.19709615934585656}",20,11,15.768085223585985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.19611067854912728}",20,0,30.64098954685094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.19513012515638165}",25,14,-2.8661743096039305,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.19415447453059972}",25,0,11.181062185869983,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.19318370215794672}",20,2,-12.990754564623883,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
329,False,"{'a': 0.5, 'e': 0.192217783647157}",20,13,-17.86840114511353,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.1912566947289212}",25,14,16.55073766202263,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.1903004112552766}",20,14,12.208297613896821,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.18934890919900021}",25,11,22.74158964343232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.18840216465300522}",25,2,2.4820382635856015,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.18746015382974018}",25,16,8.639247890096781,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.1865228530605915}",25,5,30.53178332486887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.18559023879528855}",25,7,24.838231302707932,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.1846622876013121}",30,17,9.890617073811649,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.18373897616330553}",20,13,14.188414126343742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.182820281282489}",20,2,1.0793632646338136,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.18190617987607657}",25,14,-39.9415373261719,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
341,False,"{'a': 0.5, 'e': 0.18099664897669618}",30,16,26.894318472959867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.1800916657318127}",25,17,1.7369908339568827,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.17919120740315364}",20,9,22.259235791835103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.17829525136613786}",25,11,-12.268748696205868,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.17740377510930716}",20,10,16.992469316392235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.17651675623376062}",20,2,28.64796447513706,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.1756341724525918}",30,14,-4.813187586072634,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.17475600159032884}",20,15,9.514350764190485,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.17388222158237718}",30,19,8.492654784113782,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.1730128104744653}",30,17,-18.066677173351714,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
351,False,"{'a': 0.5, 'e': 0.17214774642209296}",20,16,7.013934425766435,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.1712870076899825}",25,0,-31.81772148214878,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
353,False,"{'a': 0.5, 'e': 0.17043057265153258}",20,7,20.8340431635376,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.16957841978827493}",25,15,7.199698002320508,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.16873052768933355}",25,15,19.571525644298795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.1678868750508869}",20,13,12.920163085192067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.16704744067563246}",20,11,5.71104622034203,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.1662122034722543}",25,3,24.292403383154653,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.16538114245489302}",20,0,-34.25516732583724,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
360,False,"{'a': 0.5, 'e': 0.16455423674261854}",20,9,21.338240804977108,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.16373146555890544}",30,16,-10.435204281568849,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
362,False,"{'a': 0.5, 'e': 0.16291280823111093}",20,4,6.715298667524512,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.16209824418995536}",30,11,10.51898404642931,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.16128775296900558}",20,10,-5.463770937116397,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.16048131420416054}",20,12,6.805381449458086,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
